week	Genetic 0	Genetic 1	Genetic 2	Genetic 3	Genetic 4	Genetic 5
0	3.8402258879267777	5.9226127691542665	0.7032618465524108	94.45047395718706	4.890284203377746	16.468352272435183
1	3.4661344562355207	9.199291954656985	0.9779480587658496	174.41144125739777	7.9685506181129995	21.579034791768038
