week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4
0	23.737329607865874	2.6943263305411365	0.0	0.0	3.841478001851014
1	37.90387364086943	7.891031562437006	0.0	0.0	1.4835213851154545
