1	21.10089358614828
2	48.87354294041578	14.712418852740958
3	43.99531817688824	43.87355911468599	14.665001588632446
4	45.52902606181593	39.31349538843166	38.09119873175795	13.658361168599114
5	41.613961660358534	41.51521961268335	33.61132111880386	30.000504009640622	13.934409742298351
6	39.485601580779154	38.006160290159464	33.985546441729944	27.000340248603	13.884759594168973	9.644988010986332
7	39.060846818317536	38.74581323065788	37.18541936771523	30.485263893873654	19.658563255261587	18.872416230460217	7.818713851855074
8	47.68918406170044	33.81722992192074	29.521363365025287	28.88484297102324	28.879443230986716	24.56682334267935	10.908378409028508	7.484538979264883
9	38.980629676408505	35.904973344219535	33.99997836400405	30.68163669157754	30.104013602428235	29.643925865902858	18.47420545125125	17.258362827230776	7.53873344965819
