-0.091334,-0.10085,0.029214,-0.10121,-0.07057,-0.20812,-0.060709,-0.013867,0.050087,-0.10056,-0.094415,-0.13635,0.03991,0.065096,-0.013829,-0.25325,-0.047069,0.0052245,-0.01873,-0.1833,-0.17779,-0.17711,-0.12611,-0.049418,-0.078173,-0.083841,-0.24398,-0.049212,-0.074237,-0.10027,-0.19599,-0.067664
-0.40441,-0.058054,-0.095191,-0.15709,-0.142,-0.39702,-0.091012,-0.1113,-0.014531,-0.068145,-0.066736,-0.19112,0.069008,-0.092372,-0.23746,-0.55799,-0.15994,-0.040875,-0.05367,0.041222,-0.2172,-0.20955,-0.31305,-0.20545,-0.20012,-0.10499,-0.34037,-0.072565,-0.1211,-0.12445,-0.29987,-0.2012
-0.45734,-0.092531,-0.2911,-0.37948,-0.22825,-0.37721,-0.10171,-0.34556,-0.1582,-0.11831,-0.11283,-0.24393,-0.05723,-0.23135,-0.4333,-0.72718,-0.10166,-0.15575,-0.11266,-0.1341,-0.34381,-0.35702,-0.4538,-0.34876,-0.28635,0.0096529,-0.41674,-0.066657,-0.2528,-0.25116,-0.4811,-0.31562
-0.3778,-0.25365,-0.43227,-0.46529,-0.36237,-0.39089,-0.11676,-0.61433,-0.28417,-0.24345,-0.24487,-0.21419,-0.14677,-0.22682,-0.70317,-1.0544,-0.30281,-0.64394,-0.19885,-0.21579,-0.47602,-0.47754,-0.53452,-0.54379,-0.32178,-0.24787,-0.49499,-0.076834,-0.29073,-0.30052,-0.41848,-0.49496
-0.5309,-0.23297,-0.46198,-0.51866,-0.3845,-0.40106,-0.20385,-0.79805,-0.4243,-0.26958,-0.26712,-0.30925,-0.18235,-0.24297,-0.95727,-1.3536,-0.48317,-0.82073,-0.25066,-0.53195,-0.65489,-0.67583,-0.63811,-0.72886,-0.26988,-0.49204,-0.61217,-0.10042,-0.3441,-0.37615,-0.58838,-0.55411
-0.58093,-0.2646,-0.42415,-0.44963,-0.4751,-0.4365,-0.40043,-0.93761,-0.5834,-0.40447,-0.40072,-0.47736,-0.32508,-0.20539,-1.1806,-1.6061,-0.56491,-0.98913,-0.51861,-0.5278,-0.74162,-0.73887,-0.74149,-0.84834,-0.3602,-0.68564,-0.70795,-0.15253,-0.3796,-0.37806,-0.60664,-0.69888
-0.63244,-0.39292,-0.66232,-0.77624,-0.66174,-0.49737,-0.69392,-1.0791,-0.79642,-0.55685,-0.54858,-0.57989,-0.43518,-0.18389,-1.426,-1.8562,-0.72343,-1.3322,-0.69367,-0.79683,-0.70175,-0.71617,-0.89492,-0.93583,-0.56882,-0.90829,-0.70858,-0.24548,-0.37312,-0.36783,-0.69532,-0.77472
-0.68957,-0.5379,-0.72736,-0.88305,-0.63472,-0.73564,-1.0544,-1.0564,-0.84183,-0.62456,-0.6196,-0.60373,-0.49322,-0.14675,-1.6489,-2.1586,-0.89634,-1.2902,-1.0119,-0.71641,-0.76368,-0.75727,-1.0801,-0.97529,-0.80132,-1.0936,-0.72356,-0.3531,-0.35567,-0.3987,-0.92666,-0.60454
-0.69189,-0.53963,-0.585,-0.78966,-0.58126,-0.89953,-1.2495,-1.2153,-1.0443,-0.73965,-0.73221,-0.68251,-0.50348,-0.13388,-1.811,-2.2683,-1.0733,-1.4882,-1.0024,-0.87299,-1.0567,-1.0636,-1.143,-1.0407,-0.88444,-1.0511,-0.73393,-0.47248,-0.61771,-0.63321,-1.0018,-0.79672
-0.67354,-0.84793,-0.81191,-0.9124,-0.67577,-1.0514,-1.3036,-1.3619,-1.183,-0.9819,-0.98069,-0.76779,-0.46306,-0.086334,-2.0776,-2.3478,-1.2378,-1.8358,-1.101,-1.4858,-1.1607,-1.1706,-1.2912,-1.1836,-0.86277,-1.1222,-0.74028,-0.58702,-0.68865,-0.68,-1.193,-0.79522
