1	21.10089358614828
2	20.795690656143766	0.0
3	11.779350372539147	11.402106646014879	4.965071437141497
4	19.51290595512299	4.965071437141497	0.0	0.0
5	19.149691800568924	4.965071437141497	0.0	0.0	-3.171155392701423e-13
6	17.93241120679789	7.415830308909271	4.88592928637704	0.0	0.0	0.0
7	16.373023801759505	5.9617329707361515	1.2081052310945901	0.0	0.0	0.0	0.0
8	16.373023801759505	11.189849422499995	3.342814443547463	0.0	0.0	0.0	0.0	0.0
9	43.96222014376996	12.834315220935999	8.778648880337538	0.5923121101410382	0.0	0.0	0.0	0.0	0.0
