week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5
0	10.325769562907059	0.0	13.857020923853577	11.043074331285968	0.0	18.463762083588676
1	37.80150222665669	0.0	21.451835649505174	4.639989438773519	0.0	16.995822025224072
