week	Genetic 0	Genetic 1	Genetic 2	Genetic 3	Genetic 4	Genetic 5	Genetic 6
0	52.78776167577033	94.70977729902725	97.03079729325904	89.10709374165118	1.2598250266494488	96.70246548839083	85.85151206717437
1	75.54998328229934	84.12826134512554	94.49191252091485	91.47384181647101	-12.244841307651413	91.59115733175761	90.73824322547992
