week	Gen 0	Gen 1	Gen 2	Gen 3	Gen 4	Gen 5	Gen 6	Gen 7
0	113.50611007245547	0.05510339647834967	1.5134652491503047	0.2893073751071797	5.473450596911068	0.02523730080227721	1.936286264176063	0.0467244542784677
1	172.66546072733863	0.0638315020070676	0.6532053027344735	0.5922987960119968	3.288254952581663	0.10065487515682742	0.6979993439842673	0.3761478269176012
2	41.68856744070572	0.02540199104858295	0.18147376650746447	1.4219109736445958	10.662955000997437	0.045527293322748186	1.079408119600417	0.21815405574957178
3	85.42976559869933	0.042650295157132825	1.5698580095156005	0.6828210293941285	1.3955318203146656	0.05752582383504636	0.7223962816880164	0.12360068644241452
4	196.49329754525584	0.0720618864235871	3.8825519618297784	0.6255085581765756	0.9661276251649307	0.045724016682338345	2.6162743071881023	0.06833234033235207
5	267.45678869573146	0.06909530210646234	1.3562001471059184	1.3124377341892044	0.27309600961176556	0.05385273787452232	1.393725484803633	0.17484881460328427
6	174.64560601402766	0.0322744059911078	2.2552968112733094	0.7243306919563954	0.47592678380200987	0.006670588504140302	4.01970347574067	0.03601094180896912
7	126.31102031475197	0.08985866205072378	0.896367549042522	1.9377457924351034	0.057904597368483884	0.05220922280675377	1.5583560143906885	0.6435515396500486
8	165.20721250576864	0.08291097311727542	3.6610231041096895	1.9068088377463823	0.14349203911802172	0.05649873019746836	1.9169486593187879	0.5056587835813634
9	117.62972042771403	0.06687189529184659	1.0837290403306599	2.953471702436123	2.3790508185413275	1.7032933579028684	1.1470287900733707	0.18025647736664285
