week	Genetic 0	Genetic 1	Genetic 2	Genetic 3	Genetic 4
0	87.61252902928373	2.809635185441735	1.1680575144452137	8.755379121254201	3.149124906441532
1	165.62464182369047	6.963873177764057	1.5941093563214963	16.118238236935355	3.4413700414867954
