week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5	Spectral 6
0	5.929428253059086	109.88259552363166	0.9718352348711452	3.455603093685074	0.82671945534456	2.231387094253922	2.977642281788018
1	7.712548545115634	198.0942510685528	1.275574647733011	4.142030315155658	1.5286406782410307	1.9063216175739477	2.943034264565118
