1	99.6300130512094
2	98.24805395806607	2.231387094253922
3	92.99095342937915	13.842696825865517	3.455603093685074
4	91.5289294281431	5.404627062484536	3.350748134385647	3.2667643017245585
5	89.84296771176213	10.498267599014682	5.404627062484536	4.065945740506006	2.5786801186734287
6	90.43750694549703	4.365342666944855	3.455603093685074	3.350748134385647	2.977642281788018	0.82671945534456
7	90.00911212434085	4.065945740506006	3.455603093685074	2.977642281788018	2.5786801186734287	2.231387094253922	0.9718352348711452
8	83.49573742783309	8.2124110935871	6.3838921651755705	5.929428253059076	4.131431340429046	2.977642281788018	2.231387094253922	0.9718352348711452
9	85.01838667219005	9.770658150531176	6.1944596732724335	3.9547315649934376	3.4010425517033447	2.5786801186734287	2.231387094253922	0.9718352348711452	0.82671945534456
