0.055721,0.28514,0.073155,0.29023,0.51261,0.058618,0.43199,1.5491,1.0687,-0.86146,-92.52,0.56658,0.056992,0.037377,0.051032,0.12774,0.11111,0.32307,-0.042097
0.010838,0.23576,0.050483,0.27935,0.89885,0.051799,0.37745,1.5865,1.52,-0.78149,-137.8,1.3756,0.0062916,-0.15816,-0.053031,0.039912,0.03147,0.30256,0.22688
0.013537,0.15979,0.028441,0.23903,0.89174,0.058287,0.17904,1.6019,1.7186,-0.15397,-141.39,2.0304,-0.13131,0.016134,-0.043303,0.051324,-0.045295,0.15268,0.39533
0.037288,0.2078,0.054557,0.17156,0.59795,0.057317,-0.20112,1.5946,2.7217,0.63567,-184.93,1.6512,0.011818,0.15545,0.064894,0.066429,0.27429,0.11025,0.25662
-0.038614,0.20585,0.053638,0.15853,0.47783,0.064821,-0.50409,1.5992,2.5812,1.2399,-195.57,1.9616,0.082488,0.013286,-0.11366,-0.064659,0.69466,-0.1146,0.17334
0.028746,0.1693,0.054764,0.52684,0.63095,0.067033,-1.7563,1.5944,1.8577,0.3648,-218.91,1.6344,0.0099255,0.037474,-0.17054,-0.096513,0.76679,-0.2366,-0.057311
0.00076887,0.31459,0.023214,0.55836,0.77917,0.062149,-1.4871,1.5692,2.0824,0.8404,-224.37,0.61929,-0.074358,0.1397,-0.1062,-0.12155,0.61432,-0.27668,0.062266
-0.00026537,0.23597,0.017535,0.36881,1.0124,0.061488,-1.0734,1.5636,2.1322,1.2675,-172.88,1.4695,0.12061,-0.022193,-0.11223,-0.038992,0.75422,0.079957,-0.050484
0.0010339,0.31308,0.011854,0.35961,0.55695,0.078132,-1.1908,1.5522,2.3614,1.9794,-99.563,0.82529,0.18875,0.035854,-0.26814,-0.060721,0.57777,0.37845,0.11821
0.00746,0.42737,0.019409,0.43983,0.59463,0.083439,-1.9779,1.541,2.5046,0.76177,-46.271,0.87723,-0.0015711,-0.070699,-0.18401,0.016592,0.53237,0.32577,0.25793
