1	99.81925010763584
2	98.7206897266061	1.28381395601943
3	98.74559109284328	1.347145640889771	0.02347782590165275
4	97.60288769546538	2.500568859235667	0.07802463379136243	0.01992382673549213
5	98.1407067262807	3.0170839623205032	0.11688808759263028	0.09507090198373642	0.0168990379929758
6	94.00038618431627	5.762037667984542	1.283040351892121	0.10382370326226863	0.08290327217035899	0.027679472605391654
7	98.09758600012498	1.9369172789420723	0.30020069699543894	0.29648383851577714	0.21519053674525873	0.10180623993851193	0.025519151178274697
8	93.87845955186802	6.24386315171274	1.0188347846320216	0.9107552859017007	0.5369291401747441	0.1505138514417808	0.08149251170738778	0.037222555509856974
9	94.07744968128469	5.851983961954866	2.077411615168832	0.5811567671805675	0.284011865162361	0.19942229420310664	0.16147884426060252	0.14784434358643136	0.09888107054894857
