week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5
0	5.255622262349178	0.9044883620475392	0.055703609100167	28.122480733557325	0.2592731268871492	83.03462089412454
1	2.6133698940726156	1.2763246700102728	0.07985245530047802	30.712944107018643	1.1035792507178606	162.31936481752075
