week	Genetic 0	Genetic 1	Genetic 2	Genetic 3	Genetic 4
0	98.36772962323377	97.95999860071397	96.90944211211013	87.60125689080192	1.2548930905622082
1	97.58057866401944	96.63600280230777	98.29615492480482	93.34140483686144	-9.15623567325441
