1	21.1009
2	10.3978
3	9.38218
4	6.11949
5	4.82295
6	5.03903
7	3.36327
8	3.86321
9	7.35194
1	21.1009
2	14.3021
3	6.54029
4	5.98324
5	4.82295
6	11.8777
7	8.25393
8	3.59794
9	7.19947
1	21.1009
2	10.3978
3	8.43314
4	4.98759
5	3.90258
6	10.2846
7	7.91167
8	6.35266
9	2.10577
1	21.1009
2	10.3978
3	7.96033
4	4.94159
5	6.36957
6	11.5024
7	4.51149
8	4.48213
9	6.10645
1	21.1009
2	10.3978
3	9.38218
4	8.57084
5	4.0832
6	6.13889
7	5.34656
8	9.7193
9	9.82548
1	21.1009
2	10.3978
3	9.38218
4	6.11949
5	3.90258
6	11.5024
7	9.34505
8	4.78202
9	6.75563
1	21.1009
2	10.3978
3	8.43314
4	4.94159
