week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5	Spectral 6	Spectral 7	Spectral 8
0	1.1523091066899003	83.5873163200882	0.2592731268871492	0.5549528384047331	0.702229071015839	32.79230457204102	0.7897169348574384	5.255622262349178	1.1814867042999255
1	0.8968964900025318	158.22545150719543	1.1035792507178606	3.7924312122921275	1.0236690892755522	46.38752044046544	1.28317268460613	2.6133698940726156	2.276310568309852
