week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5
0	2.301024126601402	0.0	0.0	7.67988311321701	0.0	14.26369576045174
1	1.1800278499243981	0.0	0.0	8.496955599609112	0.0	35.742055964598
