week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5
0	0.0	0.0	30.17751299941127	7.4345554766849995	31.665573585271233	18.38408118879327
1	0.0	0.0	26.27206781671083	4.727634321423133	12.295149014585274	42.10098238422223
