-0.20266,-0.10202,-0.075899,0.019271,-0.02589,-0.10117,-0.090588,-0.090151,-0.057327,-0.053079,0.023551,-0.049128,-0.17033,-0.399,-0.26749,-0.19061,-0.12839,-0.2524,-0.25985,-0.26516,-0.17812,-0.068301,-0.10608,-0.18077,-0.095246,-0.12283,-0.012865,-0.15237,-0.061938,-0.17485,-0.067956
-0.2409,-0.25026,-0.3495,-0.1197,-0.31478,-0.27256,-0.29251,-0.34117,-0.20225,-0.2005,-0.016714,-0.14541,-0.36318,-0.84628,-0.53222,-0.35843,-0.24853,-0.47376,-0.43709,-0.43293,-0.3888,-0.17863,-0.16292,-0.43931,-0.31677,-0.28353,-0.096506,-0.28187,-0.22917,-0.38275,-0.12187
-0.18987,-0.27217,-0.7434,-0.31786,-0.58516,-0.54843,-0.45686,-0.50612,-0.19136,-0.17713,-0.1548,-0.20683,-0.44723,-1.1422,-0.75256,-0.6379,-0.45932,-0.68977,-0.58087,-0.58591,-0.68794,-0.38435,-0.27201,-0.70244,-0.53872,-0.39837,-0.046953,-0.36407,-0.73184,-0.60703,-0.033033
-0.39585,-0.46052,-0.9259,-0.37045,-0.73967,-0.75835,-0.76977,-0.83186,-0.45152,-0.45865,-0.58546,-0.31593,-0.685,-1.3167,-0.87022,-0.81265,-0.69797,-0.64974,-0.70848,-0.71556,-0.86617,-0.54582,-0.3829,-0.93236,-0.65935,-0.60227,-0.34557,-0.59921,-0.79635,-0.72885,0.062088
-0.81649,-0.76458,-1.0437,-0.56369,-0.8526,-1.1273,-1.1205,-1.1582,-0.5529,-0.55556,-0.88623,-0.43266,-0.94351,-1.5232,-1.0696,-1.0083,-0.92998,-0.83706,-1.0054,-1.0211,-1.074,-0.62874,-0.46614,-1.1816,-0.77492,-0.75917,-0.54341,-0.8412,-0.94395,-0.90752,-0.091256
-0.88284,-0.98948,-1.3477,-0.75627,-1.1175,-1.3201,-1.4078,-1.4588,-0.76974,-0.76935,-1.0413,-0.50431,-0.97778,-1.6699,-1.2983,-1.216,-1.1402,-0.90256,-1.1472,-1.1597,-1.2275,-0.97913,-0.84385,-1.274,-0.87502,-0.98428,-0.84422,-1.0486,-1.327,-1.1758,-0.28542
-1.047,-1.312,-1.6089,-1.142,-1.4602,-1.5653,-1.3033,-1.3646,-1.0129,-1.0076,-0.94747,-0.57236,-1.3347,-1.83,-1.5278,-1.3206,-1.377,-1.2599,-1.436,-1.4472,-1.2548,-1.2799,-1.007,-1.4058,-1.1333,-1.1813,-1.118,-1.2478,-1.3147,-1.2682,-0.34292
-1.2654,-1.5298,-1.6145,-1.4446,-1.7509,-1.7484,-1.4352,-1.4817,-1.1012,-1.0866,-0.92423,-0.72417,-1.4438,-1.8996,-1.8657,-1.5239,-1.4651,-1.3104,-1.5114,-1.5291,-1.4572,-1.3838,-1.1676,-1.5571,-1.2681,-1.2285,-1.3126,-1.4677,-1.4112,-1.5438,-0.508
-1.6378,-1.6216,-1.6613,-1.6831,-1.8858,-1.7605,-1.7342,-1.7577,-1.1059,-1.0792,-1.0218,-0.80927,-1.6485,-1.9774,-1.9867,-1.8319,-1.6381,-1.5055,-1.5888,-1.5819,-1.7556,-1.7395,-1.5663,-1.8138,-1.4629,-1.43,-1.5286,-1.6096,-1.877,-1.7966,-1.4091
-1.7415,-1.7825,-1.7222,-2.0027,-2.0361,-1.9012,-1.9043,-1.9676,-1.5077,-1.4862,-1.3411,-0.88757,-1.9242,-1.9357,-2.124,-1.8773,-1.9112,-1.4567,-1.7441,-1.7274,-1.7669,-2.1481,-1.7142,-1.8492,-1.5041,-1.5575,-1.7673,-1.7505,-1.9115,-2.0304,-2.3146
