week	Genetic 0	Genetic 1	Genetic 2	Genetic 3	Genetic 4	Genetic 5
0	2.587969962174041	1.854254816092574	1.8292429931452983	2.179574296384999	86.51729685978847	8.755379121254201
1	2.7525055460851693	3.360554208632422	5.304489861991868	2.29074122050838	165.0083183010331	16.118238236935355
