1	126.2752109366325
2	121.01958867428317	5.255622262349178
3	86.14146792857562	33.85800357423173	6.2757394338265335
4	97.63060100189136	22.368870500915847	5.311325871449341	0.9644135623772172
5	119.99947150280633	5.255622262349178	0.7897169348574384	0.1746966275197761	0.055703609100167
6	88.10495058798637	31.635247787933963	5.255622262349178	0.8454205439576041	0.2592731268871492	0.1746966275197761
