1	126.2752109366325
2	120.46239399311747	5.812816943515774
3	106.2470591170349	15.268469658370414	4.759682161227982
4	99.4404060385994	16.799502039923155	6.542005200143727	3.4932976579671724
5	99.55107475645104	15.369705062780902	4.94659083523867	3.3498769038216736	3.0579633783412437
6	95.52129194363545	16.211857143364767	5.5796082384738455	4.394900972055208	3.808587183451344	0.7589654556525769
7	89.21709737199512	13.463262761423586	9.918985845308221	6.298378676282642	3.118025923741623	2.7618494340225244	1.4976109238594635
8	92.47066014242313	13.923144814591986	10.339662847768771	3.730989225363338	1.971203639157359	1.6754156307407477	1.4051691809354176	0.7589654556525769
9	100.12154871548006	11.63951442752473	4.129951388477949	2.8747707857369207	2.017303104529761	1.7318984225787108	1.7243835883391974	1.0791479213354966	0.956692582630652
