week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5	Spectral 6	Spectral 7
0	0.5549528384047331	5.255622262349178	79.75757576340007	21.773042633941657	0.7897169348574384	0.055703609100167	17.654627140173773	0.4339697544069234
1	3.7924312122921275	2.6133698940726156	153.7219969585592	26.88066059770236	1.28317268460613	0.07985245530047802	27.589927824821658	1.6409895095826084
