week	Genetic 0	Genetic 1	Genetic 2	Genetic 3	Genetic 4	Genetic 5	Genetic 6
0	0.13713648955198313	0.03425550820440207	0.27264914704829274	97.12429575408976	0.2685718271521814	2.949377215280503	0.38228569338935636
1	0.32433631344597996	0.03183587101416955	0.27899799345444687	196.26279548041208	0.3750320342880183	3.6035112456175487	0.7274934384587093
