week	Genetic 0	Genetic 1	Genetic 2	Genetic 3	Genetic 4
0	13.55212299280366	39.95693910587824	43.067295169870164	31.710643878493173	41.42216319187644
1	9.101547762897571	32.97508889700232	43.05268698735655	7.536205579853564	27.895879334393392
