week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5	Spectral 6	Spectral 7	Spectral 8
0	0.8191427980307164	0.5549528384047331	0.2592731268871492	1.1814867042999255	28.291051025250226	1.1523091066899003	0.5126517996083524	82.46330478951714	5.255622262349178
1	1.3161417319527429	3.7924312122921275	1.1035792507178606	2.276310568309852	30.085629113955918	0.8968964900025318	0.8818615478374614	156.47640989759338	2.6133698940726156
