1	126.2752109366325
2	109.96622798727861	16.308982949354984
3	104.70942958355846	15.086668892448344	6.479112460626514
4	104.91597931419432	14.151958010505183	5.0999240852012875	2.107349526732828
5	101.83054469154774	13.973310238514621	5.069442862680514	2.8908408716708163	2.511072272219913
6	90.62176501090454	16.170526226551686	12.155208556838502	3.321365723487542	2.8403591956887038	1.1659862231624327
7	90.34915106034146	17.19583682798624	6.0410492409875545	5.561402579156741	4.245130017698887	1.5620485288942536	1.320592681568038
8	97.847196933965	12.791823534214657	6.07871351864776	3.5897949701428367	2.3344695199153005	1.6127012348421337	1.5717128899683095	0.4487983349375979
9	87.19024913015488	12.995200895170349	12.039052036638118	4.7625085276986745	4.285942063768079	1.6450601207517757	1.2615457692533383	1.2612901895522413	0.8343622036457492
