week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5
0	1.4916538250148985	0.2592731268871492	6.2757394338265335	11.730808907990202	86.61329676297149	19.90443887994337
1	2.565310264936688	1.1035792507178606	4.5138052928439585	18.298386753073686	166.67066835656067	24.45065121880461
