1	126.2752109366325
2	124.04382384237914	2.231387094253922
3	94.24122207311768	26.346998675576515	5.686990187938932
4	118.80964766871699	3.455603093685074	2.231387094253922	1.7785730799766934
5	87.43835837506032	21.436881774937305	8.962572283848981	5.686990187938932	2.7504083148478475
6	93.71634320389722	14.634018076879812	9.237505541483493	6.3838921651755705	1.7785730799766934	0.5248788692204567
7	99.89638194458013	8.978858205417161	6.3838921651755705	3.550515353544583	3.455603093685074	2.231387094253922	1.7785730799766934
8	99.37150307535984	7.210611620520147	6.32839041617369	5.686990187938932	2.5786801186734287	2.348627203119314	1.7785730799766934	0.9718352348711452
9	101.7201302784793	6.3838921651755705	3.455603093685074	3.350748134385647	3.2032223291250546	2.977642281788018	2.5786801186734287	1.7785730799766934	0.82671945534456
