1	99.6300130512094
2	98.24805395806607	2.231387094253922
3	83.49573742783309	23.24349338893211	5.404627062484536
4	95.32531968529383	3.455603093685074	2.231387094253922	1.7785730799766934
5	83.5927555873401	12.788323826088742	8.96257228384901	5.404627062484536	2.4011565547220535
6	83.36717776332779	13.12294309246704	7.957462465757992	6.3838921651755705	1.7785730799766934	0.427966483580561
7	83.54032355169744	8.443562655389158	6.3838921651755705	3.455603093685074	3.1177093368414646	2.231387094253922	1.7785730799766934
8	83.4117638871927	7.003600816312492	6.116844067297762	5.404627062484536	2.5786801186734287	2.1118180749355204	1.7785730799766934	0.9718352348711452
9	83.67111160521534	6.3838921651755705	3.455603093685074	3.350748134385647	3.061637694538497	2.977642281788018	2.5786801186734287	1.7785730799766934	0.82671945534456
