week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4
0	0.0	12.265886058838122	4.965071437141497	8.138665824113787	2.6696041759448272
1	0.0	5.096709458771938	13.805746893613675	15.874951341645744	10.262938832479641
