1	126.2752109366325
2	108.56509881390281	17.71011212273082
3	105.58436175323146	14.734135123470622	5.9567140599313255
4	103.05751831395304	13.634340045444347	5.909422067550775	3.6739305096852917
5	99.5991575972937	12.821001131824715	7.757801447108939	4.945650018313454	1.1516007420926098
6	90.71532198324394	20.19553378526848	7.065049012160557	3.1259299357148933	2.8685996776977856	2.3047765425476854
7	93.29737959776776	18.93974007856957	6.714924673085342	2.4358768996410394	2.189601737475005	2.0702822909327807	0.6274056591618549
8	93.25791298847787	13.463262761423586	6.085545306826521	5.040457252417966	3.9747855027118106	3.0571962213890806	0.916117875722132	0.47993302766436474
9	90.21412625054944	12.46623388286934	6.034283212358488	5.124155389204521	4.253726549234795	3.6859830837687646	2.613316078982553	1.3477498529008276	0.5356366367645302
