-0.0931,-0.19793,-0.23037,-0.06194,-0.11544,-0.10951,-0.076048,-0.11606,-0.029918,-0.14866,-0.46791,-0.17002,0.058427,-0.13793,-0.20562,-0.7229,-0.032275,-0.094963,-0.13117,-0.010251,-0.072567,-0.05813,-0.12935,-0.14848,-0.30686,-0.22646,-0.24035,-0.31412,-0.20883,-0.23389,-0.38778,-0.089436,-0.20893,-0.08102,0.0017146
-0.14437,-0.22816,-0.44868,-0.22444,-0.25545,-0.26382,-0.12619,-0.26595,-0.078068,-0.28733,-0.57908,-0.2253,-0.13641,-0.31568,-0.38615,-0.82611,-0.10402,-0.26488,-0.22338,-0.28983,-0.31174,-0.30832,-0.29898,-0.38605,-0.59062,-0.50073,-0.39009,-0.43061,-0.27082,-0.27693,-0.81928,-0.2077,-0.35091,-0.10848,-0.1576
-0.17859,-0.42138,-0.55755,-0.30374,-0.42265,-0.43185,-0.24596,-0.397,-0.16527,-0.4735,-0.79814,-0.41572,-0.42936,-0.50606,-0.54904,-0.88284,-0.14982,-0.38521,-0.35289,-0.48434,-0.186,-0.16908,-0.46973,-0.64753,-0.77998,-0.62304,-0.53186,-0.50117,-0.30361,-0.31344,-0.74932,-0.31478,-0.46909,-0.22559,-0.20172
-0.28628,-0.52989,-0.65666,-0.39296,-0.56449,-0.55758,-0.33799,-0.38262,-0.19568,-0.55082,-0.98306,-0.49672,-0.56057,-0.64997,-0.76352,-0.93859,-0.19198,-0.54993,-0.48957,-0.75065,-0.25467,-0.25281,-0.62439,-0.85849,-0.88494,-0.80578,-0.89833,-0.61135,-0.30791,-0.29238,-0.81392,-0.43844,-0.59923,-0.60578,-0.36611
-0.41846,-0.58526,-0.76689,-0.76479,-0.75385,-0.74985,-0.46675,-0.42876,-0.31399,-0.60558,-1.1128,-0.60609,-0.54795,-0.82749,-0.83178,-1.121,-0.23485,-0.6787,-0.64735,-0.85277,-0.50054,-0.49026,-0.78815,-1.1015,-1.1064,-1.0458,-1.0935,-0.7376,-0.34804,-0.34623,-0.63803,-0.52958,-0.74863,-0.79871,-0.31447
-0.48511,-0.98722,-0.80297,-1.0382,-0.94717,-0.92825,-0.62793,-0.57273,-0.45339,-0.83178,-1.2598,-0.72185,-0.45224,-0.97907,-0.92754,-1.2459,-0.32172,-0.81507,-0.83062,-0.87915,-0.7619,-0.74775,-0.97649,-1.2732,-1.5022,-1.2386,-1.1314,-0.92741,-0.4003,-0.41988,-0.57182,-0.59176,-0.83978,-1.0338,-0.58767
-0.44642,-0.88578,-0.83703,-1.1137,-1.0822,-1.073,-0.78656,-0.79794,-0.5473,-0.9312,-1.5641,-0.83958,-0.55095,-1.0858,-1.0887,-1.3925,-0.36487,-0.94783,-0.96581,-1.0731,-0.70974,-0.70702,-1.2825,-1.4536,-1.8243,-1.5056,-1.4931,-1.1085,-0.42117,-0.4374,-0.85444,-0.71924,-0.94349,-1.1075,-0.98225
-0.4114,-1.3712,-0.9792,-1.0962,-1.2595,-1.247,-0.97489,-0.86526,-0.59689,-1.1778,-1.5766,-1.0232,-0.24703,-1.2174,-1.2112,-1.4367,-0.42749,-1.1599,-1.1444,-0.91899,-0.6713,-0.67932,-1.57,-1.6373,-2.024,-1.6416,-1.7047,-1.1175,-0.54636,-0.57445,-0.87278,-0.82449,-1.0813,-1.1327,-0.86695
-0.3894,-1.3551,-1.071,-1.1959,-1.4125,-1.3893,-1.1364,-0.90828,-0.6864,-1.3078,-1.782,-1.2008,-0.32126,-1.376,-1.3458,-1.4549,-0.45049,-1.3112,-1.3403,-1.1463,-1.0114,-1.0039,-1.7656,-1.8377,-2.2451,-1.8853,-1.9775,-1.331,-0.62418,-0.6431,-1.1687,-0.9556,-1.2451,-1.2025,-1.027
-0.38822,-1.7538,-1.1984,-1.3841,-1.643,-1.6141,-1.2599,-1.0005,-0.81796,-1.5017,-2.0482,-1.4151,-0.91623,-1.5499,-1.3718,-1.502,-0.48428,-1.2929,-1.471,-1.0892,-1.269,-1.2569,-1.9266,-2.1612,-2.4287,-2.1835,-2.1404,-1.4533,-0.69506,-0.73101,-1.4357,-1.1127,-1.386,-1.2268,-1.2667
