1	126.2752109366325
2	122.8196078429475	3.455603093685074
3	107.23648475670262	13.351735991991802	5.686990187938932
4	113.83207304029077	5.582135228639583	3.455603093685074	3.405399574017977
5	109.88259552363166	6.528157635332626	4.177467589730185	3.455603093685074	2.231387094253922
6	102.13175956396032	8.722671194542201	6.5137096432834625	3.350748134385647	2.977642281788018	2.5786801186734287
7	102.13175956396032	7.750835959671093	6.433245375473035	3.350748134385647	3.2032223291250546	2.5786801186734287	0.82671945534456
8	103.20379435696668	9.257481285338038	3.455603093685074	3.350748134385647	2.977642281788018	2.231387094253922	0.9718352348711452	0.82671945534456
9	94.24122207311768	8.162465245152227	5.929428253059086	5.209029376041954	4.077865653658183	3.455603093685074	3.4010425517033447	0.9718352348711452	0.82671945534456
