week	Genetic 0	Genetic 1	Genetic 2	Genetic 3	Genetic 4
0	5.104312631519505	5.390391790754137	102.0072339830391	1.0351108941417388	12.738161637178926
1	10.766057736390032	4.926990952821221	183.23938043344276	1.3077299059413061	17.362242108341903
