1	99.6300130512094
2	98.2473181059325	5.255622262349178
3	98.38064413628234	5.255622262349178	0.9336219847025031
4	94.15557863168499	16.993152728892596	5.2673516788669765	0.9015576166736783
5	84.87491415256954	16.1895094805312	12.062423122956929	5.255622262349178	0.9336219847025031
6	85.1243857580858	16.563867791629406	11.06242195967205	5.255622262349178	1.1022500067943284	0.055703609100167
7	86.01073218521236	24.304201321829083	5.255622262349178	0.7897169348574384	0.5549528384047331	0.2592731268871492	0.2156211420706855
8	79.75757576340007	17.63239671743065	16.756274095090674	5.255622262349178	0.8191427980307164	0.5549528384047331	0.2592731268871492	0.1746966275197761
9	81.41932024439447	16.975083592840207	16.1568842116435	1.177066408319245	0.7897169348574384	0.5549528384047331	0.47182883439589673	0.2592731268871492	0.055703609100167
