week	Genetic 0	Genetic 1	Genetic 2	Genetic 3	Genetic 4
0	0.7589654556525769	4.973587251543869	100.07326754732821	6.895841196816271	13.573549485292787
1	1.0578005140663214	8.062883751099669	179.85388070398346	9.92213226365299	18.705703904134552
