1	99.6300130512094
2	98.21494076822597	3.455603093685074
3	92.99095342937915	13.842696825865517	3.455603093685074
4	92.77994248424261	3.350748134385647	3.2667643017245585	2.231387094253922
5	90.00911212434085	5.937983106882491	3.455603093685074	3.350748134385647	2.9112070406404165
6	88.04911828313192	12.642288737374173	5.929428253059076	3.455603093685074	2.977642281788018	2.9112070406404165
7	82.93177989396196	9.38376076748883	7.719408464713055	7.402109771405357	5.404627062484536	4.065945740506006	2.5786801186734287
8	83.49573742783309	8.2124110935871	6.3838921651755705	5.929428253059076	4.131431340429046	2.977642281788018	2.231387094253922	0.9718352348711452
9	83.49573742783309	8.063854075539265	6.035835533717325	3.9547315649934376	3.4010425517033447	3.350748134385647	2.977642281788018	2.5786801186734287	0.9718352348711452
