week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5	Spectral 6
0	6.414530977082952	0.0	0.0	0.0	0.0	21.801896149003056	2.3769588301199995
1	10.693207522278128	0.0	0.0	0.0	0.0	45.598546681421084	0.4736469305627581
