1	99.6300130512094
2	98.21494076822597	3.455603093685074
3	92.67152877667917	13.842696825865517	2.231387094253922
4	94.19728126841966	3.455603093685074	3.350748134385647	2.231387094253922
5	89.84296771176213	10.498267599014682	5.404627062484536	4.065945740506006	2.5786801186734287
6	89.84296771176213	7.924826896759718	5.929428253059076	4.131431340429046	2.977642281788018	2.231387094253922
7	90.00911212434085	4.211116822625044	3.350748134385647	2.977642281788018	2.5786801186734287	2.231387094253922	0.82671945534456
8	82.3243499912623	8.2124110935871	8.149066838953104	5.134674365599821	3.455603093685074	3.350748134385647	2.977642281788018	0.9718352348711452
9	83.49573742783309	8.063854075539265	6.967722167733449	3.9547315649934376	3.4010425517033447	3.350748134385647	2.5786801186734287	2.231387094253922	0.82671945534456
