1	20.95103277417831
2	92.75095523324404	9.067747549487828
3	99.55347218124504	91.32249741167251	6.39586769365823
4	99.12008020852731	98.64571994035677	80.95164877952624	7.152849881789379
5	98.75605865299146	98.49481081550242	96.82344641193866	81.68125639226884	0.3150248615815199
6	97.90156373390609	96.17775212601562	95.8941872326985	84.89385187122029	69.57699712835911	-1.30721700391111
7	96.63763996263404	95.80697900673736	94.23234633639815	92.02067089633378	91.63970136241174	85.7055141515127	0.40712869094012133
8	94.7071555648394	94.14476774013109	94.1154953625893	82.3574626517875	80.11487254244412	79.42741611976314	49.614012920514725	2.6313436873792164
9	92.82752166798524	92.47623721176333	92.38775970641666	91.15137036392883	86.15853316518425	83.40953593753798	70.42290870858237	59.96496392334303	-3.619707845961694
