1	21.10089358614828
2	18.817012037316417	0.0
3	18.75797225543763	0.0	0.0
4	18.427910478084097	0.0	0.0	0.0
5	17.91171543082978	15.953196756358748	3.318616146582916	2.2060965251740514	0.0
6	14.26369576045174	3.318616146582916	2.301024126601402	0.0	0.0	0.0
7	31.614319597777552	16.892763548734678	10.809134123632377	2.0957530055174876	0.0	0.0	0.0
8	14.26369576045174	8.397983950639192	1.640243924664089	0.0	0.0	0.0	0.0	0.0
9	20.706634184313398	15.735931225797852	0.0	0.0	0.0	0.0	0.0	0.0	0.0
