week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5	Spectral 6	Spectral 7
0	0.8191427980307164	0.2592731268871492	5.711279836278393	1.1523091066899003	8.298722120475759	7.616262839379203	13.144127207893646	82.8785383201425
1	1.3161417319527429	1.1035792507178606	6.063582634079349	0.8968964900025318	11.108005146489674	5.606330756347951	17.571343898753213	158.4232533577765
