1	21.10089358614828
2	18.817012037316417	0.0
3	18.0157688161305	8.478946261595578	0.0
4	24.032137750554515	6.517530254199564	3.5593577572456554	0.8279324908069539
5	23.031588651442995	8.478946261595578	5.938959852812076	1.4703183106378486	0.0
6	21.298554787465854	9.92383782020571	8.427010740613847	1.7190328281352591	0.0	0.0
7	21.801896149003056	6.414530977082952	2.3769588301199995	0.0	0.0	0.0	0.0
8	21.9103552059055	3.108245489738828	1.8783134832525066	0.0	0.0	0.0	0.0	0.0
9	28.84213458093247	19.692926514570306	4.423837945770513	1.20885265159504	0.0	0.0	0.0	0.0	0.0
