1	99.6300130512094
2	98.2473181059325	5.255622262349178
3	99.84845125054431	0.2592731268871492	0.055703609100167
4	98.16955940756247	5.2673516788669765	1.3265959526855609	0.2592731268871492
5	98.5714267082111	5.255622262349178	0.7897169348574384	0.2592731268871492	0.055703609100167
6	83.03462089412454	28.122480733557325	5.255622262349178	0.7897169348574384	0.45666402967698905	0.2592731268871492
7	83.0380459512406	15.594689279926612	13.144127207893646	5.255622262349178	1.1523091066899003	1.020277427350214	0.2592731268871492
8	82.8785383201425	13.144127207893646	8.298722120475759	7.616262839379203	5.711279836278393	1.1523091066899003	0.8191427980307164	0.2592731268871492
9	82.46330478951714	28.291051025250226	5.255622262349178	1.1814867042999255	1.1523091066899003	0.8191427980307164	0.5549528384047331	0.5126517996083524	0.2592731268871492
