week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4
0	86.14146792857562	21.033966008751094	12.824037565480346	5.255622262349178	1.020117171477379
1	166.26426198145043	29.522539575636756	17.301794287006715	2.6133698940726156	1.90043539877135
