Week	Adaptive 0	Adaptive 1	Adaptive 2	Adaptive 3	Adaptive 4
0	3.87533	0.0150994	116.209	0.043873
1	1.09612	0.0409973	175.634	0.0315829
2	12.1437	0.302224	42.4828	0.0375384
3	1.1028	0.0259343	87.94	0.0289968
4	0.642171	0.0523044	204.821	0.0377567
5	0.202212	0.0254986	270.7	0.0480057
6	0.511518	0.0320979	181.425	0.0351035
7	0.336459	0.0283512	129.343	0.114638
8	3.48014	0.0355788	168.685	0.0834233
9	2.9187	0.0260461	122.741	0.0873669
