-0.10789,-0.11077,-0.0062881,-0.0049857,-0.00087603,-0.022165,-0.025279,-0.0009389,0,-0.022118,-0.018684,-0.0027857,-0.22779,-0.07743,-0.15418,-0.16664,-0.141,-0.068946,-0.070694,-0.029958,-0.0081486,-0.39015,-0.33981,-0.33757,-0.0028422,-0.031349,-0.046988,-0.036901,-0.046775,-0.011474,-0.014202,-0.049944,-0.069169,-0.087346,-0.074226,-0.042102
-0.10265,-0.11344,-0.0062567,-0.0050693,-0.00082839,-0.022062,-0.027499,-0.00084163,0,-0.019258,-0.016194,-0.0026308,-0.23048,-0.081932,-0.14101,-0.19342,-0.15895,-0.050875,-0.061431,-0.028586,-0.0065166,-0.38249,-0.36194,-0.36063,-0.0026739,-0.030213,-0.050673,-0.032791,-0.042909,-0.011573,-0.012141,-0.050189,-0.060184,-0.085272,-0.071741,-0.029811
-0.10053,-0.10175,-0.0069338,-0.0058827,-0.00090982,-0.022418,-0.027761,-0.00089209,0,-0.018094,-0.015198,-0.0025114,-0.23632,-0.08465,-0.15941,-0.19936,-0.19086,-0.049708,-0.054799,-0.026865,-0.0092761,-0.37817,-0.38527,-0.38199,-0.0028704,-0.031392,-0.0502,-0.034231,-0.040913,-0.01196,-0.013798,-0.053057,-0.084889,-0.088955,-0.073753,-0.034291
-0.10219,-0.1047,-0.0067525,-0.005388,-0.00092022,-0.02325,-0.026937,-0.00092953,0,-0.019071,-0.016088,-0.0027751,-0.21769,-0.085061,-0.18487,-0.20359,-0.20013,-0.052327,-0.057844,-0.026748,-0.011826,-0.39401,-0.41223,-0.41143,-0.0025929,-0.032505,-0.052365,-0.034914,-0.042748,-0.012779,-0.013765,-0.053092,-0.081072,-0.087333,-0.075713,-0.03453
-0.10352,-0.11145,-0.0066412,-0.0056805,-0.00092322,-0.020807,-0.029132,-0.0010297,0,-0.022425,-0.018898,-0.0030433,-0.22067,-0.085857,-0.19718,-0.20907,-0.21051,-0.059822,-0.05934,-0.030637,-0.006572,-0.41502,-0.41604,-0.41478,-0.0027586,-0.034195,-0.058263,-0.036353,-0.046708,-0.013939,-0.013713,-0.054509,-0.093616,-0.087984,-0.071573,-0.025213
-0.098798,-0.10438,-0.0064799,-0.0059696,-0.00090748,-0.020534,-0.03184,-0.0009712,0,-0.026028,-0.021904,-0.0034307,-0.23084,-0.089904,-0.19152,-0.20459,-0.21558,-0.060975,-0.060072,-0.035299,-0.0057409,-0.41149,-0.44065,-0.44079,-0.0026555,-0.03479,-0.056758,-0.036458,-0.045169,-0.015574,-0.01475,-0.055906,-0.098028,-0.090274,-0.078284,-0.030167
-0.095335,-0.10778,-0.0064304,-0.0055267,-0.00088394,-0.021559,-0.031486,-0.0010002,0,-0.025724,-0.021638,-0.0035123,-0.20888,-0.093109,-0.19922,-0.20382,-0.22596,-0.057645,-0.05865,-0.037041,-0.0081651,-0.43049,-0.45366,-0.45468,-0.0027314,-0.036391,-0.054852,-0.035892,-0.039835,-0.016334,-0.014358,-0.056486,-0.089364,-0.099191,-0.081813,-0.035034
-0.092557,-0.1034,-0.0070251,-0.0057102,-0.00096458,-0.019039,-0.030503,-0.00097284,0,-0.02318,-0.019471,-0.0038117,-0.21879,-0.094214,-0.20836,-0.2117,-0.23926,-0.060085,-0.058664,-0.039415,-0.010795,-0.41834,-0.43178,-0.43226,-0.002997,-0.037081,-0.055611,-0.037052,-0.039459,-0.016785,-0.015076,-0.057326,-0.094671,-0.10345,-0.078884,-0.028118
-0.08762,-0.099888,-0.0063393,-0.0055861,-0.0008722,-0.021037,-0.030457,-0.00093602,0,-0.024834,-0.020877,-0.003839,-0.20905,-0.092077,-0.22704,-0.20994,-0.25714,-0.066093,-0.056823,-0.041133,-0.0072604,-0.42003,-0.44013,-0.44107,-0.0029582,-0.035073,-0.057573,-0.032572,-0.042402,-0.01717,-0.01497,-0.057063,-0.10782,-0.098804,-0.07788,-0.02841
-0.083615,-0.10412,-0.0065105,-0.0056108,-0.00091202,-0.017143,-0.028952,-0.00094985,0,-0.024806,-0.020897,-0.0037026,-0.19417,-0.087505,-0.23054,-0.20985,-0.26119,-0.064664,-0.059958,-0.039727,-0.0061987,-0.45175,-0.46284,-0.462,-0.0029105,-0.033026,-0.055954,-0.031669,-0.042929,-0.016384,-0.014799,-0.055891,-0.11305,-0.093071,-0.075071,-0.03218
