week	Gen 0	Gen 1	Gen 2	Gen 3	Gen 4	Gen 5	Gen 6	Gen 7
0	114.40479916143894	0.0543406424314384	1.3400295305733159	0.15775918448982715	4.612296896224363	0.03304060967818	1.6942793946216255	0.05854182258463362
1	173.0836782007386	0.05411681126311094	0.779651536883443	0.476086348656384	3.2344472995913556	0.1276660878833088	0.9202824845523657	0.39057131458945343
2	41.61210292017443	0.030000479683658796	0.18651020380567818	1.359681865907923	11.054157934484437	0.032747388846214615	0.9229357509567496	0.34743063618329434
3	87.01154675886164	0.06091392556313658	0.4421136780366367	0.5417403506837581	1.5045823823353657	0.06694499046185202	0.5466835351684728	0.09780204998511777
4	197.87400312714402	0.07109295627113718	3.499800520836811	0.8561315801197379	1.0555953387197905	0.03449545836660996	2.35795690875176	0.08548913349351174
5	268.24197264808737	0.08174545574978119	1.2635335496229911	1.2235462108723567	0.38985548677472776	0.05257984805501913	0.7309766793244671	0.11330658746943037
6	173.393708306579	0.0447239737072179	2.5658148880446574	0.5127414666116424	0.70432820403229	0.004594898937146371	4.875150207184434	0.07392067718001145
7	125.77686414871123	0.12096868911485474	1.201797429917956	2.0626018022568786	0.054516937356912015	0.03905603072868572	1.2967500442502662	1.0824502668209746
8	165.9321922447142	0.09335179599256024	3.1143919786963807	2.3437005434958804	0.08351634802935341	0.04991621436178653	1.3925452058673313	0.33446147803499715
9	116.07135606234371	0.057178648296749256	1.2465836767940635	3.9803057978917344	3.3228134125770246	1.545528901764576	1.0436082379973952	0.21912962652792936
