1	99.6300130512094
2	99.84845125054431	0.30895574525039804
3	98.46127410738796	5.2673516788669765	0.2592731268871492
4	98.16955940756247	5.2673516788669765	1.3265959526855609	0.2592731268871492
5	98.5714267082111	5.255622262349178	0.7897169348574384	0.2592731268871492	0.055703609100167
6	83.03462089412454	28.122480733557325	5.255622262349178	0.8191427980307164	0.47182883439589673	0.2592731268871492
7	83.0380459512406	15.594689279926612	13.144127207893646	5.395546468149778	1.1523091066899003	0.7897169348574384	0.2592731268871492
8	82.8785383201425	28.55060908431261	5.343221065338554	1.1523091066899003	0.7897169348574384	0.5549528384047331	0.45666402967698905	0.2592731268871492
9	82.25899281215521	13.898754795811257	13.360201717257013	5.255622262349178	1.8175995235149838	1.3563423839071023	1.1814867042999255	1.1523091066899003	0.2592731268871492
