week	Genetic 0	Genetic 1	Genetic 2	Genetic 3	Genetic 4	Genetic 5	Genetic 6
0	0.6852036079923067	2.372761342573572	13.283122002111199	2.364818278584462	3.9480013275043646	81.71105572774457	1.265704878806897
1	0.8406189680612801	2.7133911789557565	22.27393016219216	3.0378154533225636	6.599548954498573	155.8191921500479	3.453502689250964
