week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5
0	4.803609899639859	0.0	0.0	18.41777876924413	0.0	0.0
1	15.91782174436893	0.0	0.0	9.956144791369361	0.0	0.0
