week	Genetic 0	Genetic 1	Genetic 2	Genetic 3
0	89.74883579205174	98.48081034774302	3.3431830088174506	99.19598629711697
1	94.83095859574706	93.77100301099851	-7.456915856232939	99.02754362849477
