week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5	Spectral 6	Spectral 7	Spectral 8
0	3.0195719801186613	11.402106646014879	0.0	0.0	0.0	0.0	0.0	1.2081052310945901	5.906194214817901
1	7.80637545379602	4.806198812339357	0.0	0.0	0.0	0.0	0.0	1.0100606184807581	16.73388779456002
