week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5
0	7.261235937196921	10.325769562907059	11.402106646014879	0.0	0.0	0.0
1	16.327196115294978	37.80150222665669	4.806198812339357	0.0	0.0	0.0
