week	Genetic 0	Genetic 1	Genetic 2	Genetic 3	Genetic 4	Genetic 5	Genetic 6
0	0.4184630025239604	1.0412690819980255	14.617156709312802	100.30362310991922	3.202402149146696	1.9894724234984142	4.702824460234478
1	0.8923786398796429	1.798985322455012	18.098669181528862	182.8154637414741	4.9057731603326005	5.142104557012495	3.9490265342546174
