1	126.2752109366325
2	121.01958867428317	5.255622262349178
3	86.14146792857562	33.85800357423173	6.2757394338265335
4	119.74019837591919	5.255622262349178	1.223686689264369	0.055703609100167
5	97.63060100189136	22.368870500915847	5.311325871449341	0.7897169348574384	0.1746966275197761
6	86.61329676297149	19.90443887994337	11.730808907990202	6.2757394338265335	1.4916538250148985	0.2592731268871492
7	80.53957171851093	16.872631185062772	11.285784577193397	10.487258056748075	5.810575100753912	1.020117171477379	0.2592731268871492
8	79.75757576340007	17.215212830252526	11.72519888711458	10.487258056748075	5.255622262349178	1.1046936708447488	0.5549528384047331	0.1746966275197761
9	79.75757576340007	21.23934337210818	17.71649756761142	5.255622262349178	0.7897169348574384	0.5549528384047331	0.5275324434960629	0.2592731268871492	0.1746966275197761
