1	99.6300130512094
2	98.2473181059325	5.255622262349178
3	98.38064413628234	5.255622262349178	0.9336219847025031
4	94.15557863168499	16.993152728892596	5.2673516788669765	0.9015576166736783
5	94.15557863168499	16.993152728892596	5.255622262349178	0.9015576166736783	0.055703609100167
6	84.87491415256954	15.919818540679046	10.425076219472778	5.898572614626733	1.8542974024409347	0.39544870740680893
7	85.39118667722539	15.919818540679046	11.58347383950072	5.255622262349178	0.8191427980307164	0.5549528384047331	0.39544870740680893
8	79.75757576340007	15.919818540679046	10.000842074384693	8.652368662965934	5.255622262349178	1.1070696997521239	0.39544870740680893	0.055703609100167
9	79.75757576340007	9.767098656221734	9.53324265905652	8.079696090781457	7.402109771405357	5.255622262349178	1.4456603218418396	1.1523091066899003	0.5430008646049092
