week	Genetic 0	Genetic 1	Genetic 2	Genetic 3
0	2.5127537368460118	89.35210261515306	9.061956572640298	1.980049852318242
1	7.460004915633185	166.44177489969638	16.350102049347356	3.2322838385235464
