1	99.81925010763584
2	99.81006018150772	0.009852273539159198
3	98.69862242167655	1.4562754441879022	0.0310295414945636
4	98.51550187436301	1.6860487023833182	0.05578294026481629	0.031070589416105934
5	97.09608761987008	2.6832411823042115	0.5245424407876037	0.10122361913461911	0.016338027556043053
6	97.5859502114508	3.850578830972515	0.1837912402446065	0.12346993632603635	0.10516794789189172	0.01776264927715938
7	94.70785136645438	4.574898706021014	1.4423619970930097	0.3360778588291331	0.12872952203392243	0.07331755941238034	0.03206791687579087
8	93.88968679962389	7.210765693986112	1.259732885576495	0.4231672963547988	0.27117255610853674	0.15052443927587	0.06114012999885789	0.045412411278834
9	92.79962365293851	5.750720126989152	3.5628448544099864	0.511825581422214	0.45894762895856667	0.15821001906143584	0.15337566193705562	0.06712431218827446	0.032840599982828955
