1	21.10089358614828
2	48.350889436186684	15.007839683244628
3	46.86150073558446	41.9183210262083	13.880124203835017
4	40.904098506939604	39.44710659638102	34.74486267929955	13.766343712867158
5	42.172824578038224	39.07257713655044	31.840241362359915	29.643925865902858	12.874254308844943
6	40.08733110796568	39.52189530675575	39.41067470066486	32.282730569839615	29.399723290351027	11.321938505495421
7	42.00737793873824	40.879785065724526	30.19550808836278	30.152903319762757	27.452967081894347	13.373119310464974	8.76397854114899
8	34.41308969266599	34.29323580781303	31.438007925451167	30.152903319762757	28.318525910338966	27.37278422008565	19.041852962921624	8.165009093141332
9	39.01969640174156	35.0076260270465	32.636820158969805	28.84076186766552	27.95324554287642	27.059058314409786	21.245915972662228	11.382696513857256	7.80584823610785
