Week	Adaptive 0	Adaptive 1	Adaptive 2	Adaptive 3
0	99.714	7.80319	91.5798
1	99.6368	-5.90183	96.5162
2	92.6358	31.4109	12.6095
3	99.7224	10.6178	90.2188
4	98.403	-7.09227	95.7108
5	99.6397	1.4452	99.3034
6	99.6041	-9.39876	99.3591
7	97.0815	2.00455	99.4833
8	92.2747	-11.6568	99.5421
9	99.6772	5.65432	73.6907
