week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5
0	0.0	18.41777876924413	0.0	0.0	4.965071437141497	0.0
1	0.0	9.956144791369361	0.0	0.0	13.805746893613675	0.0
